MÓDULO;CRITÉRIOS;AVISO / ERRO;NÚMERO;MENSAGEM;TABELA;NATUREZA REGRA;ENTIDADES
Controle Interno;PARTE 1. Se (nrQuantidadeInicial) do conjunto (idPessoa, idTipoCategoriaObjetoDespesa = 1, idTipoObjetoDespesa = 5, Mês e Ano de Processamento = 0/2013) declarado na tabela (EstoqueCombustivel) for <> PARTE 2. de (QteEstoqueFinal) do conjunto (idPessoa, tpCombustivel = 5, nrBimestreInclusao = 0 e nrAnoInclusao = 2013) da tabela (ammEstoqueCombustivel) a mensagem deve ser executada.;ERRO;5526;O Estoque de GNV de 0.000 m3 declarado no campo (nrQuantidadeInicial) da tabela (EstoqueCombustivel) na ABERTURA DO EXERCÍCIO DE 2013, não mantém correspondência com o Estoque Final de 0.000 m3, declarado no 6º Bimestre/2012. ;EstoqueCombustivel;Abertura do Exercício, exclusiva para 2013;Todas, exceto Empresa Pública Municipal, Sociedade de Economia Mista Municipal, Fundação Pública de Direito Privado, Secretaria e Organização Social.
Planejamento e Orçamento;PARTE 1. Se a soma de (vlOperacao) do conjunto (idPessoa, cdControleLeiAtoAbertura, idTipoRecursoCreditoAdicional = 1 e idTipoAlteracaoCreditoAdicional = 1) da tabela (AlteracaoOrcamentaria) para o mês e ano de trabalho  FOR <> PARTE 2  da soma de (vlOperacao) do conjunto (idPessoa, cdControleLeiAtoAbertura, idTipoRecursoCreditoAdicional = 1 e idTipoAlteracaoCreditoAdicional = 2) da tabela (AlteracaoOrcamentaria) para o mês e ano de trabalho a mensagem será executada.;ERRO;5527;O Ato de Abertura de Crédito Adicional nº xxxxx/aaaa, representado pelo (cdControleLeiAtoAbertura) nº xxxxx, declarado na tabela (AlteracaoOrcamentaria) apresenta-se com acréscimos no montante de R$- 0.00, portanto, a soma  das dotações orçamentárias anuladas  é de R$- 0.00. ;AlteracaoOrcamentaria;Movimento Mensal Normal;Todas, exceto Empresa Pública Municipal, Sociedade de Economia Mista Municipal, Fundação Pública de Direito Privado, Secretaria e Organização Social.
Contábil;PARTE 1. Se a soma de (vlSaldo) do conjunto (idPessoa, cdGrupo+cdNivel1+cdNivel2 = '50101', '50401', cdGrupo+cdNivel1+cdNivel2+cdNivel3 = '5030101', '5040301'   e nrAno = 2013) da tabela (ammSldExercAntContaContabil) FOR <> PARTE 2. da soma  de (vlDebito - vlCredito) do conjunto (idPessoa, cdClasse+cdGrupo+cdSubGrupo+cdTitulo = '1231', idTipoMovimentoContabil = 1, idTipoFinanceiroPatrimonial = 2 e idTipoVariacaoQualitativa = 99) da tabela (MovimentoContabilMensal) a mensagem deve ser executada. ;ERRO;5528;O Saldo dos Bens Móveis apurado em 31.12.2012 nas contas Contábil = '50101', '50401', '5030101' e '5040301' de R$- 0.00, não mantém correspondência com o valor de R$- 0.00 declarado na conta contábil =  1.2.3.1 - BENS MÓVEIS da tabela (MovimentoContabilMensal) e identificado com (idTipoMovimentoContabil) = 1 - ABERTURA DO EXERCÍCIO, (idTipoFinanceiroPatrimonial = 2 - PERMANENTE) e (idTipoVariacaoQualitativa = 99 - OUTROS).   ;MovimentoContabilMensal;Abertura do Exercício, exclusiva para 2013;Todas, exceto RPPS, Empresa Pública Municipal, Sociedade de Economia Mista Municipal, Fundação Pública de Direito Privado, Secretaria e Organização Social.
Contábil;PARTE 1. Se a soma de (vlSaldo) do conjunto (idPessoa, cdGrupo+cdNivel1+cdNivel2 = '50201', '50402', cdGrupo+cdNivel1+cdNivel2+cdNivel3 = '5030102', '5040302', cdGrupo+cdNivel1 = ‘509'   e nrAno = 2013) da tabela (ammSldExercAntContaContabil) FOR <> PARTE 2. da soma  de (vlDebito - vlCredito) do conjunto (idPessoa, cdClasse+cdGrupo+cdSubGrupo+cdTitulo = '1232', idTipoMovimentoContabil = 1, idTipoFinanceiroPatrimonial = 2 e idTipoVariacaoQualitativa = 99) da tabela (MovimentoContabilMensal) a mensagem deve ser executada. ;ERRO;5529;O Saldo dos Bens Imóveis apurado em 31.12.2012 nas contas Contábil = '50201', '50402', '5030102', '509' e '5040302' de R$- 0.00, não mantém correspondência com o valor de R$- 0.00 declarado na conta contábil =  1.2.3.2 - BENS IMÓVEIS da tabela (MovimentoContabilMensal) e identificado com (idTipoMovimentoContabil) = 1 - ABERTURA DO EXERCÍCIO, (idTipoFinanceiroPatrimonial = 2 - PERMANENTE) e (idTipoVariacaoQualitativa = 99 - OUTROS).   ;MovimentoContabilMensal;Abertura do Exercício, exclusiva para 2013;Todas, exceto RPPS, Empresa Pública Municipal, Sociedade de Economia Mista Municipal, Fundação Pública de Direito Privado, Secretaria e Organização Social.
Contábil;PARTE 1. Se a soma de (vlSaldo) do conjunto (idPessoa, cdGrupo+cdNivel1+cdNivel2 = '50102', cdGrupo+cdNivel1+cdNivel2+cdNivel3 = '5030201' e nrAno = 2013) da tabela (ammSldExercAntContaContabil) FOR <> PARTE 2. da soma  de (vlCredito - vlDebito) do conjunto (idPessoa, cdClasse+cdGrupo+cdSubGrupo+cdTitulo+cdSubTitulo+cdItem = '1238101', idTipoMovimentoContabil = 1, idTipoFinanceiroPatrimonial = 2 e idTipoVariacaoQualitativa = 99) da tabela (MovimentoContabilMensal) a mensagem deve ser executada. ;ERRO;5530;O Saldo da DEPRECIAÇÃO ACUMULADA DE BENS MÓVEIS  apurado em 31.12.2012 nas contas Contábil = '50102' e '5030201' de R$- 0.00, não mantém correspondência com o valor de R$- 0.00 declarado na conta contábil =  1.2.3.8.1.01 - DEPREC. ACUMULADA DE BENS MÓVEIS da tabela (MovimentoContabilMensal) e identificado com (idTipoMovimentoContabil) = 1 - ABERTURA DO EXERCÍCIO, (idTipoFinanceiroPatrimonial = 2 - PERMANENTE) e (idTipoVariacaoQualitativa = 99 - OUTROS).   ;MovimentoContabilMensal;Abertura do Exercício, exclusiva para 2013;Todas, exceto RPPS, Empresa Pública Municipal, Sociedade de Economia Mista Municipal, Fundação Pública de Direito Privado, Secretaria e Organização Social.
Contábil;PARTE 1. Se a soma de (vlSaldo) do conjunto (idPessoa, cdGrupo+cdNivel1+cdNivel2 = '50202', cdGrupo+cdNivel1+cdNivel2+cdNivel3 = '5030202' e nrAno = 2013) da tabela (ammSldExercAntContaContabil) FOR <> PARTE 2. da soma  de (vlCredito - vlDebito) do conjunto (idPessoa, cdClasse+cdGrupo+cdSubGrupo+cdTitulo+cdSubTitulo+cdItem = '1238102', idTipoMovimentoContabil = 1, idTipoFinanceiroPatrimonial = 2 e idTipoVariacaoQualitativa = 99) da tabela (MovimentoContabilMensal) a mensagem deve ser executada. ;ERRO;5531;O Saldo da DEPRECIAÇÃO ACUMULADA DE BENS IMÓVEIS  apurado em 31.12.2012 nas contas Contábil = '50202' e '5030202' de R$- 0.00, não mantém correspondência com o valor de R$- 0.00 declarado na conta contábil =  1.2.3.8.1.02 - DEPREC. ACUMULADA DE BENS IMÓVEIS da tabela (MovimentoContabilMensal) e identificado com (idTipoMovimentoContabil) = 1 - ABERTURA DO EXERCÍCIO, (idTipoFinanceiroPatrimonial = 2 - PERMANENTE) e (idTipoVariacaoQualitativa = 99 - OUTROS).   ;MovimentoContabilMensal;Abertura do Exercício, exclusiva para 2013;Todas, exceto RPPS, Empresa Pública Municipal, Sociedade de Economia Mista Municipal, Fundação Pública de Direito Privado, Secretaria e Organização Social.
Contábil;PARTE 1. Se a combinação (idPessoa, nrLiquidacao, nrAnoLiquidacao, nrEmpenho e nrAnoEmpenho, nrAnoInclusao = 2013 e nrBimestreInclusao = 0) existir na tabela (ammLiquidacaoDeRAP) PARTE 2. a regra deve exigir que os valores compatíveis sejam declarados nos campos (idPessoa, nrLiquidacao, nrAnoLiquidacao, nrEmpenho e nrAnoEmpenho) da tabela (Liquidacao).   ;ERRO;5532;A Liquidação nº xxxxxx/aaaa do Empenho de Restos a Pagar Processados nº xxxxxx/aaaa  não foi declarada na tabela (Liquidacao).;Liquidacao;Abertura do Exercício, exclusiva para 2013;Todas, exceto Empresa Pública Municipal, Sociedade de Economia Mista Municipal, Fundação Pública de Direito Privado, Secretaria e Organização Social.
Contábil;Se a soma de (vlLiquidacao) do conjunto (idPessoa,  nrLiquidacao, nrAnoLiquidacao, nrEmpenho e nrAnoEmpenho) da tabela (Liquidacao) for <> da soma de (vlLiquidacao) do conjunto (idPessoa, nrLiquidacao, nrAnoLiquidacao, nrEmpenho e nrAnoEmpenho, nrAnoInclusao = 2013 e nrBimestreInclusao = 0) da tabela (ammLiquidacaoDeRAP) a mensagem deve ser executada.  ;ERRO;5533;O valor da Liquidação nº xxxxx/aaaa do Empenho de RAP nº xxxx/aaaa de R$- 0.00 informado na tabela (Liquidacao) não mantém correspondência com o valor da mesma liquidação de R$- 0.00 apurado em 31.12.2012.  ;Liquidacao;Abertura do Exercício, exclusiva para 2013;Todas, exceto Empresa Pública Municipal, Sociedade de Economia Mista Municipal, Fundação Pública de Direito Privado, Secretaria e Organização Social.
Tabelas Cadastrais;Se não existir o conjunto (idPessoa e cdControleLeiAto) na tabela (LeiAto) com (idEscopo) = 2 e (nrAnoInicialAplicacao) = ano de trabalho a mensagem deve ser executada.;ERRO;5534;Não foi declarada a Lei de Diretrizes Orçamentária - LDO na tabela (LeiAto)  para o ano de trabalho.;LeiAto;Movimento Mensal Normal;Prefeitura
Contábil;Se a soma de (vlDebito) do conjunto (idPessoa, nrMes = mês de processamento, nrAnoAplicacao = ano de processamento) da tabela (MovimentoContabilMensal) for <> da soma de (vlOperacao) do conjunto (idPessoa, nrMes = mês de processamento, nrAnoAplicacao = ano de processamento e tpNaturezaSaldo = 'D') da tabela (DiarioContabilidade) a mensagem deve ser executada. OBS: O nrMes origina-se da tabela (Processamento). ;ERRO;5535;A soma de todos os DÉBITOS de R$- 0.00 declarados na tabela (MovimentoContabilMensal) não mantém correspondência com a soma de todos os DÉBITOS de R$- 0.00 existentes na tabela (DiarioContabilidade) no mês XXXX/AAAA.;MovimentoContabilMensal;Movimento Mensal - Normal e de Abertura;Todas, exceto Empresa Pública Municipal, Sociedade de Economia Mista Municipal, Fundação Pública de Direito Privado, Secretaria e Organização Social.
Contábil;Se a soma de (vlCredito) do conjunto (idPessoa, nrMes = mês de processamento, nrAnoAplicacao = ano de processamento) da tabela (MovimentoContabilMensal) for <> da soma de (vlOperacao) do conjunto (idPessoa, nrMes = mês de processamento, nrAnoAplicacao = ano de processamento e tpNaturezaSaldo = 'C') da tabela (DiarioContabilidade) a mensagem deve ser executada.  OBS: O nrMes origina-se da tabela (Processamento). ;ERRO;5536;A soma de todos os CRÉDITOS de R$- 0.00 declarados na tabela (MovimentoContabilMensal) não mantém correspondência com a soma de todos os CRÉDITOS de R$- 0.00 existentes na tabela (DiarioContabilidade) no mês XXXX/AAAA.;MovimentoContabilMensal;Movimento Mensal - Normal e de Abertura;Todas, exceto Empresa Pública Municipal, Sociedade de Economia Mista Municipal, Fundação Pública de Direito Privado, Secretaria e Organização Social.
Contábil;"PARTE 1. Se a soma de (vlArrecadado) do conjunto (idPessoa, nrAno = 2012, flIndContrapartidada = 'S', cdFonte e cdConvenioAuxilio) da tabela (ammRealizacaoMensalConvenio2003) . Observe na pesquisa abaixo que o cdFonte vinculado ao cdConvenioAuxilio pode ser localizado a partir da seguinte pesquisa ilustrativa----select tb.idPessoa, tb.cdConvenioAuxilio, tb.cdFonteOrigem, tb.cdFonteDestino, sum(tb.vlArrecadado) 
from (select distinct a.idPessoa, a.cdConvenioAuxilio, a.cdFonte as cdFonteOrigem, b.cdFonte as cdFonteDestino, a.vlArrecadado from ammRealizacaoMensalConvenio2003 a 
join ammFonteXConvenioAuxilio b 
on a.idPessoa = b.idPessoa 
and a.cdConvenioAuxilio = b.cdConvenioAuxilio 
where a.idPessoa = 12233 
and a.nrAno = 2012 
and a.flIndContrapartida = 's' ) as tb 
group by tb.idPessoa, tb.cdConvenioAuxilio, tb.cdFonteOrigem, tb.cdFonteDestino
(MENOS) a soma de (vlEstorno) do conjunto  (idPessoa, nrAno = 2012, flIndContrapartidada = 'S', cdFonte e cdConvenioAuxilio) da tabela (ammEstornoRepasseConvenio2003). OBS: O cdFonte vinculado ao cdConvenioAuxilio está na tabela (ammFonteXConvenioAuxilio). Veja o exemplo do item anterior.
(MENOS) a soma de (vlBaixado) do conjunto (idPessoa, nrAnoBaixa = 2012, flIndContrapartida = 'S' e cdFonte) da tabela (ammBaixaDeRAP). OBS: Para localizar o (flIndContrapartida)  será necessário fazer JOIN com a tabela (ammRestosAPagar) utilizando-se dos campos (idPessoa, nrEmpenho, nrAnoEmpenho).
(MAIS) a soma de (vlEstorno) do conjunto (idPessoa, nrAnoInclusao = 2012, cdFonte e flIndContrapartida = 'S') da tabela (ammEstornoBaixaDeRAP). OBS 1: Para localizar o (cdFonte e flIndContrapartida) será necessário fazer JOIN entre as tabelas (ammEstornoBaixaDeRAP e ammBaixaDeRAP) utilizando-se dos campos (idPessoa, nrBaixa, nrAnoBaixa e nrAnoInclusao = 2012) e entre as tabelas (ammBaixaDeRAP e ammRestosAPagar) utilizando-se dos campos  (idPessoa, nrEmpenho, nrAnoEmpenho).
(MENOS) a soma de (vlPagamento) do conjunto (idPessoa, nrAno = 2012, cdFonte e flIndContrapartida = 'S') da tabela (ammPagamentoRealizado) OBS 1: Para localizar os valores dos campos (cdFonte e flIndContrapartida) será necessário fazer JOIN entre as tabelas (ammPagamentoRealizado e ammLiquidacao) utilizando-se dos campos (idPessoa, nrAno e nrLiquidacao) e entre as tabelas (ammLiquidacao e ammEmpenho) utilizando-se dos campos (idPessoa, nrAno e nrEmpenho).
(MAIS) a soma de (vlEstorno) do conjunto (idPessoa, nrAno = 2012, cdFonte e flIndContrapartida = 'S') da tabela (ammEstornoPagamento). OBS 1: Para localizar os valores dos campos (cdFonte e flIndContrapartida) será necessário fazer JOIN entre as tabelas (ammEstornoPagamento  e ammPagamentoRealizado) utilizando-se dos campos (idPessoa, nrAno e nrPagamento); entre as tabelas (ammPagamentoRealizado e ammLiquidacao) utilizando-se dos campos (idPessoa, nrAno e nrLiquidacao) e entre as tabelas (ammLiquidacao e ammEmpenho) utilizando-se dos campos (idPessoa, nrAno e nrEmpenho) FOR <>
PARTE 2. da soma de (vlSaldo) do conjunto (idPessoa, nrAnoAplicacao = 2013, idTipoContrapartidaExecucaoAntecipada = 1, cdFonteOrigem e cdFonteDestino) da tabela (SaldoExercicioAnteriorContrapExecAntecipada) a mensagem deve ser executada.


  
";ERRO;5539;A Fonte de Recurso (cdFonteOrigem) nº xxxxx destinou recursos a título de contrapartida/execução antecipada de convênios para a Fonte (cdFonteDestino) nº xxxxxx no valor de R$- 0.00. Portanto, o referido valor deve ser informado no campo (vlSaldo) da tabela (SaldoExercicioAnteriorContrapExecAntecipada) envolvendo as duas fontes de recursos com nrAnoAplicacao = 2013 e idTipoContrapartidaExecucaoAntecipada = 1;SaldoExercicioAnteriorContrapExecAntecipada;Abertura do Exercício, exclusiva para 2013;Todas, exceto Empresa Pública Municipal, Sociedade de Economia Mista Municipal, Fundação Pública de Direito Privado, Secretaria e Organização Social.
Contábil;PARTE 1. Se a soma de (vlSaldo) do conjunto (idPessoa,  nrAno = 2013, nrBimestreInclusao = 0, cdGrupo <> 3 e cdNivel1 = 92) apurada na tabela (ammSldExercAntContaDeposito)  for <> PARTE 2. da soma de (vlSaldo) do conjunto (idPessoa, nrAnoAplicacao = ano de trabalho e nrAnoSaldo < ano de trabalho) da tabela (SaldoExercicioAnteriorContaDeposito) a mensagem deve ser executada.  ;ERRO;5542;O Saldo Apurado em 31.12.2012 das Contas Depósitos do Passivo Financeiro de R$- 0,00 existente na tabela (ammSldExercAntContaDeposito) não mantém correspondência com o saldo de R$- 0,00 declarado no campo (vlSaldo)  da tabela (SaldoExercicioAnteriorContaDeposito). ;SaldoExercicioAnteriorContaDeposito;Abertura do Exercício, exclusiva para 2013;RPPS
Contábil;PARTE 1. Se a soma de (vlSaldo) do conjunto (idPessoa,  nrAno = 2013, nrBimestreInclusao = 0, cdGrupo <> 3 e cdNivel1 <> 92) apurada na tabela (ammSldExercAntContaDeposito)  for <> PARTE 2. da soma de (vlSaldo) do conjunto (idPessoa, nrAnoAplicacao = ano de trabalho e nrAnoSaldo < ano de trabalho) da tabela (SaldoExercicioAnteriorContaDeposito) a mensagem deve ser executada.   ;ERRO;5543;O Saldo Apurado em 31.12.2012 das Contas Depósitos do Passivo Financeiro de R$- 0,00  existente na tabela (ammSldExercAntContaDeposito) não mantém correspondência com o saldo de R$- 0,00 declarado no campo (vlSaldo)  da tabela (SaldoExercicioAnteriorContaDeposito).;SaldoExercicioAnteriorContaDeposito;Abertura do Exercício, exclusiva para 2013;Todas, exceto RPPS, Empresa Pública Municipal, Sociedade de Economia Mista Municipal, Fundação Pública de Direito Privado, Secretaria e Organização Social.
Contábil;PARTE 1. Se a soma de (QteEntrada) do conjunto (idPessoa, nrEntrada, nrAnoEntrada e idTipoObjetoDespesa)  declarado na tabela (LiquidacaoQuantitativaEmpenho) (MENOS) a soma de (nrEstornoQteEntrada) do conjunto (idPessoa, nrEntrada, nrAnoEntrada e idTipoObjetoDespesa) declarado na tabela (EstornoLiquidacaoQuantitativaEmpenho). OBS: O idTipoObjetoDespesa está na tabela (LiquidacaoQuantitativaEmpenho) FOR > PARTE 2. que a soma de (nrQteEntrada) do conjunto (idPessoa, nrEntrada, nrAnoEntrada e idTipoObjetoDespesa) informado na tabela (EntradaQuantitativaAntesLiquidacao) a mensagem deve ser executada.;ERRO;5545;A  (nrEntrada) xxxxx/aaaa apresenta soma da  quantidade (nrQuantidade) de 0.000 informada na tabela (LiquidacaoQuantitativaEmpenho) (MENOS) os Estornos de 0.000 declarados na tabela   (EstornoLiquidacaoQuantitativaEmpenho) não pode ser (MAIOR) do que a quantidade  (nrQteEntrada) de 0.000 existente na tabela (EntradaQuantitativaAntesLiquidacao) para a referida entrada.;EntradaQuantitativaAntesLiquidacao;Movimento Mensal Normal;Todas, exceto Empresa Pública Municipal, Sociedade de Economia Mista Municipal, Fundação Pública de Direito Privado, Secretaria e Organização Social.
Planejamento e Orçamento;PARTE 1.  Se (cdFonte =  '001', '068' ou '094'), conjunto (idPessoa, cdFonte, nrAno = 2013 e nrBimestreInclusao = 0) existir na tabela (ammFonteReceita) e não for declarado nos campos (idPessoa e cdFonte) da tabela (FonteReceita) para o mês e ano de processamento = 0/2013 a mensagem deve ser executada. ;ERRO;5546;A Fonte de Recursos nº 99999 existe na base de dados do SIM-AM 2012 através da tabela  (ammFonteReceita) e não foi recadastrada na tabela (FonteReceita) de 2013 da remessa de abertura.;FonteReceita;Abertura do Exercício, exclusiva para 2013;Câmara
